ID,X,Y,SOC
2515,7532915,4567516,1.494686387
4110,7582874,4603270,1.494744713
1827,7510064,4528083,1.494872449
2434,7530449,4572413,1.499582325
3567,7539834,4551462,1.500416602
1620,7652553,4616841,1.500430743
2664,7568797,4580261,1.501011236
2382,7536783,4572948,1.501374381
5866,7587975,4672588,1.501708491
2635,7579028,4591486,1.501825268
6313,7509856,4667877,1.502141573
3750,7535332,4538134,1.502907654
4574,7456875,4599553,1.503367306
3621,7535356,4550453,1.50339482
2527,7519803,4568545,1.504045333
4520,7531360,4591689,1.504482985
3919,7532675,4530748,1.504993582
3824,7530713,4551406,1.505061593
3842,7531628,4548265,1.505166173
3782,7535513,4533596,1.505266417
4191,7600103,4616150,1.505640229
5984,7587546,4630916,1.505663604
4033,7598639,4572517,1.506924831
5143,7579373,4648644,1.507048766
998,7544696,4644393,1.507999958
2324,7530648,4574755,1.508384704
2086,7528000,4585054,1.50844688
2086,7536390,4583417,1.50844688
2754,7615860,4575173,1.508903753
4561,7457695,4601275,1.508938794
2270,7538863,4581481,1.509720276
4713,7612872,4645168,1.510183398
1947,7474747,4572071,1.510194672
5811,7624486,4608610,1.510237944
1980,7488688,4572780,1.510647773
23,7502874,4660676,1.511687956
4813,7633490,4645459,1.512026055
1105,7551864,4643015,1.512093621
5980,7582770,4632461,1.512239599
6413,7628251,4574115,1.513590137
2412,7534541,4571758,1.513819363
3783,7535953,4533784,1.513866362
3727,7536043,4544343,1.514638233
6296,7633320,4578916,1.514938333
2418,7532489,4573103,1.515570948
4102,7587718,4618038,1.516205319
3432,7537724,4561451,1.516314798
3511,7538706,4559284,1.51672596
968,7541913,4647999,1.519679992
3726,7534594,4544498,1.519944061
2506,7530817,4568200,1.52007849
1635,7657211,4627413,1.520755658
4012,7597151,4587503,1.521825657
512,7500581,4648390,1.521940065
4590,7457841,4595841,1.523857581
419,7612338,4678754,1.524413265
92,7547707,4663076,1.524680845
6516,7466114,4600241,1.525891352
1735,7469504,4564002,1.526113024
5104,7653880,4618208,1.527182614
2300,7538083,4577462,1.527805781
6404,7537420,4655833,1.528616865
5983,7587841,4631749,1.529199352
4607,7460167,4599950,1.529547124
4088,7576505,4620807,1.530239999
513,7499354,4648309,1.53049716
6001,7585364,4599565,1.531115717
6179,7480019,4529085,1.532398544
5834,7652080,4617818,1.533271169
2490,7529604,4570235,1.535532856
4864,7638077,4642853,1.535727509
3553,7538976,4556233,1.535907617
6287,7573732,4637994,1.536071345
4698,7609260,4625063,1.538647774
459,7511881,4564447,1.53883377
2557,7557054,4581502,1.539641053
1030,7538342,4648127,1.539744864
4207,7594604,4608428,1.54013044
6378,7535704,4552915,1.540906793
5861,7532895,4575697,1.542087558
452,7513404,4565503,1.543395395
6499,7650669,4640129,1.544336153
4606,7460177,4600454,1.5445134
875,7534304,4652824,1.54523192
5844,7531852,4589188,1.545532908
3825,7532085,4551109,1.546530306
2491,7528782,4569735,1.547515672
2662,7565216,4580519,1.548823085
2328,7530763,4573521,1.549494096
4556,7456933,4600460,1.549905573
6329,7562057,4599246,1.550891363
4732,7622603,4648436,1.551029487
4093,7580359,4622645,1.551220326
3787,7534727,4532479,1.551801272
6221,7604577,4614586,1.552135445
537,7491385,4632048,1.552212743
4592,7458281,4595189,1.553977775
1961,7484003,4582527,1.554225334
852,7529834,4656846,1.555157368
852,7532416,4653583,1.555157368
4578,7458417,4597973,1.559070597
988,7544560,4646289,1.559215461
6459,7480864,4565205,1.559833053
745,7559322,4619426,1.560473193
3572,7537678,4555901,1.560474574
6434,7559191,4668659,1.56256546
5833,7651121,4620123,1.563085862
6362,7589472,4672064,1.563475292
5868,7587381,4672195,1.563794876
6449,7521256,4581652,1.564727597
6278,7580676,4638348,1.565096154
5879,7523880,4586074,1.565972635
6447,7612641,4649319,1.567304934
345,7578708,4674162,1.568270209
84,7539919,4663050,1.568953025
6288,7578157,4641906,1.569643789
2327,7530579,4573973,1.570580106
3836,7532660,4549230,1.571748464
2426,7532340,4572603,1.573229784
1192,7562222,4625243,1.574700576
4194,7594778,4617329,1.57478831
4098,7585203,4620842,1.574962482
4528,7547752,4570581,1.57502113
5501,7513411,4548561,1.575454009
5501,7513198,4547651,1.575454009
2458,7529811,4571413,1.576120414
3583,7538059,4552433,1.576652035
1658,7646823,4651248,1.576743491
2719,7623044,4590376,1.57849689
4196,7593445,4614855,1.578554161
2680,7567485,4588986,1.579710176
2357,7535507,4574218,1.580292696
4426,7589418,4592872,1.580498363
1626,7654208,4620524,1.58241976
1664,7461898,4602184,1.584217099
1835,7501619,4544638,1.584817814
1091,7551113,4641267,1.585465587
655,7496942,4598527,1.587268488
6407,7531574,4654986,1.588717725
3451,7539699,4563293,1.588724245
975,7544917,4647765,1.589339764
5979,7584357,4633299,1.589943395
4075,7601547,4591658,1.590030409
369,7580867,4653418,1.590824916
2474,7533857,4570183,1.590980356
2290,7532821,4575923,1.59292124
2435,7530408,4571953,1.593878726
2643,7582893,4587564,1.595355862
3390,7534190,4566162,1.595729119
331,7602042,4681112,1.598086118
2546,7550297,4584569,1.598209074
124,7568206,4660603,1.598418367
2218,7534432,4581035,1.598916024
1602,7649251,4635813,1.599345061
1111,7551076,4644605,1.600782623
3414,7536316,4562792,1.601069176
4608,7459767,4600507,1.601723984
2421,7532972,4571200,1.602424007
1694,7466249,4572392,1.603008771
3202,7609171,4561575,1.603317372
4610,7459347,4600318,1.603843288
2428,7531840,4572557,1.604318531
4842,7651372,4651197,1.60587176
6259,7596296,4640925,1.606783169
5521,7523296,4543922,1.607437777
4005,7591518,4592443,1.607444137
3364,7568331,4562685,1.608241664
2606,7554715,4573072,1.60870283
3374,7529802,4567965,1.608763117
4449,7589629,4573581,1.609074358
2658,7567292,4584937,1.609328603
2322,7529514,4573988,1.609972282
1494,7611955,4639949,1.610155116
2155,7531315,4581475,1.610924966
1519,7616785,4636614,1.61216827
3623,7534036,4548968,1.613550361
3623,7534277,4546566,1.613550361
525,7499687,4635911,1.613882968
5217,7595333,4644087,1.614235223
1072,7553874,4646973,1.614305449
164,7556084,4657926,1.615546559
6335,7572595,4593931,1.61569933
74,7531030,4664391,1.616091207
2485,7533007,4572339,1.617454287
2129,7531598,4584899,1.617643869
1815,7501459,4541066,1.61781424
2656,7570756,4584812,1.618861336
5847,7530225,4587847,1.618985099
5488,7517703,4548172,1.618991808
524,7497598,4636717,1.619021866
6438,7572465,4668436,1.619613727
662,7501319,4606497,1.620360729
2075,7529749,4585045,1.621275392
6343,7587726,4577965,1.621855322
1478,7607043,4638252,1.622133679
6391,7543265,4657191,1.622333612
5477,7512575,4549131,1.62278451
4532,7527385,4577302,1.623362265
4028,7594539,4574846,1.62397543
4059,7603685,4582634,1.625070466
5619,7622656,4573428,1.625891497
4078,7599695,4592811,1.627231949
1960,7486646,4583639,1.627960917
3429,7537279,4563101,1.628539839
2151,7530010,4582514,1.628651945
2074,7529587,4585735,1.628839393
5169,7580589,4643319,1.629077975
1488,7608851,4640547,1.630096748
2355,7534656,4574847,1.631021542
5493,7520281,4546032,1.631652871
3704,7540108,4536502,1.632663955
2298,7538058,4578128,1.632968022
6380,7535177,4560379,1.633395021
120,7567458,4654065,1.63551317
4057,7602703,4581124,1.636624711
3925,7531957,4527861,1.636732804
27,7501800,4651641,1.637295467
2329,7530012,4573345,1.638011887
1733,7468724,4567012,1.639355141
2634,7580761,4593208,1.639570347
2678,7564884,4587062,1.641216569
4085,7570233,4620869,1.641598615
3172,7623195,4558682,1.641618217
2266,7538164,4580055,1.641950889
656,7499092,4599272,1.643578624
2478,7532162,4569545,1.643637971
3723,7535679,4543164,1.643977503
3548,7541971,4553318,1.645353951
2559,7553115,4592470,1.645522942
3596,7535771,4554043,1.645548981
646,7507507,4591888,1.646414694
26,7500908,4658064,1.648253963
997,7545578,4645068,1.648683889
3740,7535062,4541173,1.64897596
2284,7533527,4577265,1.64942508
3067,7646559,4569788,1.650279188
3703,7539193,4537758,1.650647958
4577,7458473,4598568,1.651199456
3568,7538743,4551656,1.651653155
658,7501785,4600801,1.651818746
5293,7576686,4650210,1.652074843
4636,7479050,4561333,1.652559924
1746,7468944,4555008,1.654155037
1182,7562401,4646067,1.654643185
1975,7485575,4574260,1.655092593
3805,7533063,4553148,1.656381443
798,7567271,4610751,1.657490452
4597,7457264,4596725,1.658676089
6436,7557729,4662571,1.660589155
2681,7564017,4585079,1.662547736
5885,7505893,4546374,1.663411396
4443,7585388,4579190,1.664227743
5973,7589645,4631900,1.665907765
4117,7578846,4597014,1.666677289
1000,7545920,4644282,1.668463143
2608,7561388,4569272,1.668818059
3062,7640876,4566649,1.66983852
3062,7643542,4560721,1.66983852
863,7531181,4653838,1.671042113
6406,7560351,4645841,1.671939919
3737,7534887,4548795,1.672461567
2361,7535500,4575230,1.674554626
2228,7533213,4582659,1.674761438
4725,7619272,4643096,1.6755637
4567,7458989,4601182,1.675921221
4013,7598654,4589266,1.6759375
3474,7536293,4559597,1.676079329
3878,7530651,4544211,1.676966979
1732,7465925,4566967,1.677040502
1276,7591265,4632108,1.677663736
5136,7574903,4648512,1.677731148
1965,7483859,4576416,1.678287655
4579,7458900,4598379,1.67931083
4082,7597247,4595393,1.679925895
4706,7615080,4648878,1.680412033
2249,7535641,4580486,1.681629568
3396,7533909,4565724,1.681674852
3326,7552219,4529200,1.682590216
2371,7538128,4576018,1.683672568
3914,7532563,4532610,1.684001824
2462,7531213,4571545,1.68410977
2443,7528713,4572408,1.68423694
3780,7535818,4532496,1.684876197
3820,7528711,4552667,1.684909248
4593,7458808,4595628,1.684976439
534,7491908,4630601,1.685425396
555,7489244,4633224,1.685903955
4217,7600925,4599759,1.687152518
5815,7621640,4610351,1.689571243
31,7506068,4654009,1.689803667
2289,7532195,4576075,1.69032668
4573,7457274,4599910,1.690474924
3352,7561647,4549234,1.691097352
3788,7537821,4545403,1.691365578
1059,7547908,4649496,1.692635822
4060,7604682,4584740,1.692666863
76,7531384,4668032,1.692838074
3060,7640139,4567230,1.693247295
3591,7537571,4552314,1.693931246
3126,7630554,4558187,1.694023499
5959,7591130,4649846,1.694794135
4051,7601074,4579370,1.695731674
1901,7524846,4548940,1.696554861
3380,7530600,4566585,1.69769928
4124,7575272,4596579,1.698837246
6334,7579148,4594610,1.700297131
2424,7532035,4571137,1.701114299
2054,7527605,4590507,1.701970318
30,7501134,4652815,1.703479073
1867,7501841,4550333,1.70376513
2525,7522252,4590330,1.703918947
957,7546428,4647950,1.704872259
4076,7602470,4592409,1.705700258
529,7494392,4633365,1.70637146
5870,7587571,4671468,1.707247896
5894,7557826,4674822,1.707972774
6308,7470038,4567066,1.709545029
6398,7548996,4651425,1.709614938
2120,7534716,4587633,1.710857575
839,7519276,4649868,1.71134118
4448,7589639,4575644,1.713297829
1685,7462746,4592460,1.714816159
6537,7608537,4564540,1.716239496
5490,7516879,4548836,1.716246066
3764,7535778,4534796,1.717678599
2046,7512595,4575791,1.717681092
2451,7528431,4570631,1.71844257
1890,7516735,4551694,1.718670047
1890,7514275,4551584,1.718670047
2494,7529161,4569372,1.719164432
6332,7576684,4609975,1.720039547
4144,7577019,4612464,1.720371982
2388,7536691,4572488,1.720376426
5152,7588470,4648712,1.720515178
4103,7589759,4616699,1.722016881
6501,7652760,4645127,1.72272384
353,7574213,4666100,1.722982278
5270,7601100,4628857,1.723173407
3745,7534757,4539964,1.724079585
3643,7536127,4545036,1.724112639
939,7545634,4649583,1.724584403
4969,7645914,4632685,1.725135364
5837,7654452,4632244,1.725135364
5153,7586708,4646912,1.725592118
3718,7536201,4538309,1.726784219
2762,7618739,4570645,1.727332156
509,7492707,4638747,1.727515793
1614,7647678,4614245,1.727993381
1614,7653918,4633985,1.727993381
5165,7583783,4640597,1.72932951
5897,7551695,4662076,1.730257882
6421,7462667,4592525,1.731564941
1816,7501810,4541964,1.731890871
510,7494230,4638597,1.733677402
2768,7623175,4571073,1.733987594
532,7490487,4628936,1.734633085
5287,7570024,4639750,1.734636364
3912,7532792,4533071,1.734914904
4566,7458574,4600443,1.737013138
3771,7538147,4531549,1.74
2784,7631333,4580709,1.740857361
2333,7531683,4573406,1.741509566
6366,7564973,4620973,1.74173596
1997,7488849,4573121,1.742362897
3602,7535375,4557134,1.743147636
3786,7534466,4533153,1.743973187
3575,7538734,4555307,1.745348325
5206,7591753,4645889,1.746488928
3498,7537814,4556804,1.746698472
4159,7579443,4602924,1.746843309
645,7499209,4603913,1.747909943
4664,7478734,4559370,1.748028088
356,7582261,4666979,1.749646091
3541,7542509,4555964,1.749676662
3949,7534455,4558281,1.750401468
4540,7630019,4557069,1.7509665
2392,7538255,4572034,1.752521464
2517,7533645,4568464,1.753825975
6420,7463737,4593641,1.754934167
404,7602725,4657229,1.755359589
2415,7534467,4569861,1.755373064
1820,7504277,4541216,1.756234818
3236,7573075,4549708,1.759360994
2436,7530667,4573109,1.759580819
2627,7573446,4593718,1.75965479
4632,7476615,4561293,1.760340514
3789,7537879,4546166,1.760665872
3379,7531003,4567430,1.760686675
3717,7537204,4538089,1.761888042
5887,7467848,4577116,1.763133663
3612,7534491,4553643,1.766272618
2198,7538840,4583154,1.767753858
1895,7514575,4549038,1.768695434
1067,7551647,4647201,1.77162116
4661,7479667,4560794,1.772839299
6241,7480277,4560985,1.772839299
109,7552661,4654225,1.774701844
1672,7461849,4613398,1.778076821
4602,7458765,4598902,1.78
627,7491294,4612105,1.781342881
2683,7563981,4583274,1.78665619
5872,7588140,4671055,1.788948085
4058,7601394,4583393,1.791490975
5187,7575012,4632695,1.791867897
1129,7555136,4640218,1.792741859
2207,7532459,4582712,1.792869988
2207,7534882,4583480,1.792869988
3948,7538206,4537403,1.79309194
542,7494885,4637328,1.79397818
4050,7600923,4577539,1.796278556
511,7501651,4648862,1.79640346
2764,7621518,4572240,1.798370404
4694,7606085,4627474,1.798795126
5982,7588918,4632403,1.799655822
2146,7528739,4581135,1.800052236
114,7558206,4656223,1.801326882
5168,7581357,4637428,1.802044138
2234,7534403,4583607,1.803383046
5850,7536329,4577426,1.80342069
2170,7533212,4579517,1.804590135
4934,7645019,4629077,1.804593111
6371,7519712,4544357,1.804704823
3378,7530529,4567879,1.805172613
6340,7570986,4586609,1.805254576
3913,7533303,4532942,1.805319275
1854,7502775,4548588,1.805915055
3762,7535872,4536101,1.806960985
2104,7532950,4587431,1.807400992
3478,7537310,4559906,1.809190731
3691,7539864,4543168,1.809752564
5957,7595979,4646935,1.811255078
2332,7531529,4573843,1.81228637
1189,7565609,4629497,1.812563742
774,7553156,4605139,1.812785863
5474,7486609,4558788,1.814487799
5807,7509332,4665280,1.814779568
3430,7537509,4563903,1.817486434
5808,7509551,4664956,1.818968351
5485,7517116,4546286,1.819208777
165,7557242,4659671,1.819466379
5898,7555315,4665068,1.820143014
1919,7527457,4529818,1.820796688
2286,7534107,4576947,1.822536761
2432,7529569,4572965,1.822624059
119,7568248,4652057,1.823037069
3872,7527711,4552604,1.823687128
2247,7533832,4577681,1.823826468
4897,7640866,4633000,1.824285171
4524,7553485,4581375,1.824840522
4158,7571165,4610041,1.825816484
520,7498779,4643264,1.828118
4929,7641001,4631090,1.828526318
805,7565024,4620534,1.828638131
2275,7539812,4581495,1.828735012
5874,7588576,4671759,1.829564292
3179,7592632,4564318,1.829931751
175,7550978,4664933,1.830011407
175,7551536,4668168,1.830011407
3603,7534859,4558201,1.830013477
4134,7574316,4606442,1.830257862
3670,7538328,4547976,1.830419383
3489,7535229,4558764,1.831341057
4052,7604795,4579171,1.831922651
6460,7527915,4582691,1.833573903
6399,7534935,4660274,1.83585683
4568,7459042,4600750,1.835999322
4302,7618857,4597207,1.838206127
5640,7482259,4587220,1.83826162
435,7613137,4668509,1.840930073
6244,7526319,4591382,1.840968143
3368,7568553,4566375,1.841915695
6286,7570747,4629667,1.84229015
4038,7599755,4570411,1.843637634
6345,7580762,4561198,1.844931211
5480,7515194,4546565,1.847002893
862,7530211,4653978,1.850330084
1007,7546519,4643030,1.851925504
2669,7570869,4589129,1.852401004
3099,7629715,4557216,1.853049769
58,7511862,4662536,1.853183635
3115,7631226,4559299,1.853649516
2766,7619496,4569309,1.854919425
6470,7472730,4618583,1.854951399
5074,7547984,4648615,1.856961065
5074,7551900,4645316,1.856961065
5806,7509027,4665577,1.861097269
4032,7596823,4573395,1.861133778
142,7551196,4658950,1.861382042
6437,7571127,4658379,1.861938291
1988,7485593,4571309,1.862279354
2654,7576765,4581321,1.862535709
5535,7529499,4560500,1.862886242
5265,7596401,4629796,1.862984069
6180,7479641,4529455,1.864325429
5202,7577996,4644077,1.864640766
5853,7533394,4576964,1.866201243
2567,7553066,4591342,1.866728056
2567,7559411,4592882,1.866728056
34,7503561,4656327,1.867125508
1812,7501717,4543694,1.870931174
336,7607981,4680849,1.872163027
5137,7571182,4645622,1.87309335
5913,7510778,4657693,1.875001121
654,7498502,4600909,1.876367061
106,7549457,4655069,1.876638649
6319,7507283,4569618,1.877507265
1201,7551093,4638154,1.878516863
790,7566092,4603850,1.879047243
3351,7568896,4546545,1.879343274
412,7604034,4665093,1.879428263
4049,7605149,4577450,1.879538614
5893,7556184,4669655,1.879777887
5267,7593753,4630256,1.880073203
437,7616212,4666840,1.880238717
2072,7529740,4587700,1.883400471
3097,7627742,4556445,1.885274278
3097,7630545,4557099,1.885274278
2263,7536980,4579625,1.886014135
3350,7567292,4547361,1.886847375
4530,7531411,4575799,1.888062367
961,7547152,4646688,1.888615463
2862,7651657,4589012,1.889414292
5828,7648323,4625438,1.8905223
2140,7528808,4583990,1.890686032
105,7548719,4663552,1.89229739
1191,7568143,4625576,1.893198381
4800,7624802,4631158,1.896327273
3627,7535785,4551113,1.89946347
3399,7539327,4565740,1.901193092
5078,7540750,4652999,1.901906883
741,7557327,4622438,1.902449955
4671,7605306,4646678,1.902703549
29,7504646,4651234,1.904095133
3597,7535551,4554241,1.905027892
6373,7527529,4554396,1.906335852
4300,7619037,4598687,1.909450958
2413,7534927,4571241,1.911584182
3494,7536477,4557293,1.911836703
6393,7532278,4653657,1.91271126
2360,7535729,4575598,1.914351856
3901,7531144,4538978,1.916359439
2060,7529049,4588731,1.918639915
3617,7535008,4552372,1.919469808
2574,7556143,4588224,1.921359059
1761,7479444,4530000,1.921691518
3052,7643625,4563226,1.923635142
3052,7639558,4568382,1.923635142
5846,7529855,4588422,1.926039522
388,7597376,4671449,1.926878818
128,7562843,4678476,1.929090366
33,7502527,4654626,1.929212604
2035,7500716,4592181,1.933176388
661,7502429,4605092,1.933179413
2913,7643220,4586003,1.934025113
9,7495075,4652933,1.936147541
3734,7535626,4546666,1.939280873
4599,7457899,4599678,1.939361023
1079,7553906,4644542,1.940071721
1079,7554502,4644048,1.940071721
5903,7555875,4652113,1.94021982
2076,7529040,4584713,1.940416702
2577,7559117,4587334,1.941651235
3446,7538495,4563535,1.944281472
1090,7553095,4648964,1.946434196
3622,7535243,4549289,1.947569293
5960,7598363,4641388,1.948468659
539,7492702,4635215,1.949506875
1653,7655166,4649486,1.949719821
1990,7486840,4571964,1.951889901
79,7535114,4663872,1.953465909
111,7550226,4652772,1.954156326
2594,7557618,4574839,1.956231481
3409,7535061,4563469,1.957840453
5000,7648924,4615339,1.959088115
3253,7590367,4566152,1.959921875
4173,7592749,4622934,1.960417589
1631,7653863,4625635,1.960453202
2714,7623131,4592593,1.96108555
51,7525412,4654968,1.963907401
3453,7541878,4562894,1.965126652
5072,7551936,4641981,1.96578724
5881,7474728,4568865,1.96971849
3473,7536348,4560191,1.97
4061,7603485,4584643,1.971348531
3449,7539023,4563222,1.97206676
3628,7535630,4550741,1.972325515
112,7556742,4652997,1.973201041
2068,7530117,4589628,1.974781946
2437,7531064,4572804,1.975084932
5954,7599830,4633275,1.982382239
3722,7535805,4542178,1.983147378
5867,7587691,4672384,1.984144734
3730,7534488,4545701,1.98504012
2094,7531220,4589135,1.986582855
793,7563281,4608404,1.986643368
538,7491367,4634629,1.986959384
1630,7652554,4624299,1.990431034
6425,7653230,4623478,1.990431034
5902,7555469,4652417,1.990729351
5167,7582411,4638937,1.992119809
1108,7550614,4644232,1.993123934
4247,7615185,4621164,1.994730283
2006,7485145,4576422,1.996572214
657,7500714,4599869,1.999011923
4868,7633397,4640469,2.000523861
2722,7627271,4585757,2.002974164
2541,7546806,4585009,2.003335864
3702,7540058,4537379,2.003554301
4643,7477735,4563143,2.003721859
2873,7653621,4587709,2.004199149
6310,7474966,4562739,2.004792878
530,7495166,4630575,2.005486567
6462,7493975,4629634,2.005486567
2040,7515308,4594985,2.006015625
5895,7551784,4666452,2.006952809
6397,7535080,4660812,2.011206495
503,7496432,4649121,2.011223314
63,7508430,4665729,2.01501526
638,7505385,4603238,2.015221713
5597,7625421,4562333,2.016665373
1970,7487279,4576520,2.016762389
2408,7534990,4570039,2.01821582
1125,7551553,4644517,2.018299748
3579,7538897,4554143,2.019725084
4133,7571652,4606335,2.020323887
721,7538660,4606161,2.020751886
721,7544456,4600850,2.020751886
769,7557216,4608625,2.020751886
2604,7550962,4571042,2.021248735
3392,7533306,4565881,2.021580024
1015,7548008,4644841,2.021816751
1747,7470128,4554301,2.023235502
1699,7473178,4581002,2.024132921
3332,7561721,4534188,2.027011052
4045,7605291,4574452,2.028331658
2765,7615293,4569140,2.02892132
3484,7536790,4557860,2.034255656
3631,7537249,4549958,2.034734916
2100,7529670,4587028,2.035083284
5862,7529593,4587514,2.036335579
2098,7531265,4587910,2.036430751
1754,7467035,4550474,2.037078953
3761,7535664,4535588,2.037839798
153,7553012,4663280,2.039141857
2502,7532058,4568855,2.039258096
2158,7530357,4580925,2.040038085
4041,7602969,4569786,2.0423019
4080,7604472,4593317,2.042737193
2514,7532932,4568114,2.04322567
1657,7647222,4649884,2.043774959
2572,7552892,4588964,2.044189453
2365,7537272,4576931,2.044383766
3500,7536981,4555991,2.045794658
6354,7500936,4585070,2.047176387
508,7494090,4640533,2.047270713
3440,7540955,4564317,2.047697196
4888,7641470,4638578,2.048662056
1950,7482807,4570731,2.049162946
3920,7532604,4530299,2.049916588
5503,7514444,4546840,2.050679313
1656,7650433,4655051,2.051476884
3610,7534652,4554846,2.051486116
5935,7538936,4620507,2.051603264
3477,7537083,4560086,2.051701631
4109,7582954,4600594,2.052238939
5962,7600963,4637147,2.053016158
1628,7652251,4623720,2.055474566
6426,7654228,4624666,2.055474566
1483,7608828,4638461,2.056513444
1951,7481444,4568651,2.056955782
5851,7535092,4577246,2.058168336
1482,7608194,4638914,2.058685124
2305,7538946,4576620,2.058709592
2380,7536594,4573678,2.060160579
2024,7501447,4581602,2.061092258
246,7558627,4668309,2.061494289
1889,7515120,4554649,2.061589226
4079,7600565,4592603,2.064360409
3485,7536309,4558111,2.06465377
5858,7531520,4576721,2.064696542
3483,7537384,4558146,2.065815972
89,7548377,4660231,2.066246656
5254,7600412,4644473,2.06686969
1799,7497195,4541691,2.068421067
4044,7605566,4573574,2.069326197
3604,7535250,4558397,2.071478977
197,7557977,4662969,2.07340081
3615,7535983,4553333,2.074577576
6355,7497280,4583079,2.077732567
531,7491019,4626966,2.079010186
148,7553782,4661811,2.079959514
148,7560343,4663683,2.079959514
314,7554142,4656076,2.080145467
528,7496182,4633201,2.081248209
6450,7520712,4582575,2.081712121
770,7551312,4608907,2.082797292
771,7555433,4608101,2.082797292
1959,7484302,4583998,2.084211219
3629,7536959,4550805,2.084259454
108,7550771,4654353,2.086001432
600,7474101,4602931,2.088660714
1702,7474470,4575274,2.089395137
5510,7521858,4545348,2.0894984
5034,7653994,4611903,2.090590694
3486,7535792,4560140,2.092798767
6229,7605021,4580709,2.093611612
4609,7459958,4600963,2.093922295
2224,7533098,4581495,2.095789932
3667,7537416,4548158,2.095987615
3594,7536816,4551872,2.096656379
2396,7536645,4571206,2.098933487
3228,7574725,4553749,2.09920422
3497,7535953,4556605,2.099872098
2440,7529012,4573189,2.100185156
4127,7571893,4600828,2.100597272
3565,7539268,4550603,2.103020086
1112,7549798,4645370,2.105456414
2445,7528253,4572166,2.106771225
17,7493525,4654345,2.108241108
42,7508310,4663654,2.110461601
1053,7554815,4652077,2.111250936
1053,7536274,4645956,2.111250936
2222,7532305,4580903,2.111305538
506,7495503,4644977,2.111378295
2277,7536585,4578476,2.11204158
3382,7531699,4566467,2.114775678
5848,7531111,4588093,2.116013284
3102,7630998,4557147,2.11609375
3620,7534991,4550693,2.118007206
1169,7537666,4629815,2.118770628
4722,7612876,4643360,2.119908854
949,7546669,4648359,2.121413656
903,7539383,4652593,2.122556274
2783,7631475,4579258,2.123125761
1697,7471072,4580099,2.124971311
6427,7653773,4620774,2.125278367
80,7534937,4665478,2.125467687
526,7498882,4633791,2.126767574
901,7537000,4653894,2.130479483
3452,7540521,4563277,2.132344978
1184,7566803,4648128,2.132401861
3353,7564817,4550624,2.132546992
3626,7536378,4552202,2.132633295
5875,7588771,4671243,2.132934841
792,7568147,4607164,2.133096889
1807,7500344,4543900,2.133226579
37,7507546,4653249,2.135053138
2753,7615088,4573831,2.136254376
2273,7538830,4582558,2.137719152
3768,7537661,4534615,2.138889691
3766,7537967,4535192,2.139995431
3765,7537375,4535654,2.143986933
3251,7588854,4564870,2.144856418
4660,7481228,4565708,2.146464646
518,7500571,4642221,2.147681138
1666,7464281,4595566,2.14840168
5871,7587368,4671786,2.14842274
143,7551387,4660215,2.149367455
1159,7544059,4636755,2.150245902
1998,7490481,4572610,2.152150913
3238,7579542,4558585,2.155663208
4206,7598982,4610757,2.156396362
2640,7581984,4590948,2.158138505
3598,7536350,4554158,2.158985319
2148,7529035,4582574,2.161656807
6409,7560539,4644945,2.163949214
1958,7484421,4585600,2.164027902
1726,7464371,4566261,2.16616848
2034,7499631,4593194,2.166211582
2066,7529004,4590812,2.168797316
6369,7515768,4546577,2.176385628
3407,7537010,4564215,2.182800252
2174,7531118,4577237,2.182968656
3721,7535497,4541914,2.18503623
2225,7532459,4581851,2.185663066
5840,7652113,4644589,2.186952
1992,7488293,4571345,2.189382627
32,7504317,4654835,2.189788319
2019,7491246,4588191,2.192316176
6507,7625901,4662790,2.194020256
2728,7615040,4588892,2.19694736
3921,7532244,4530630,2.19719815
1663,7462859,4598668,2.19858872
307,7559425,4660010,2.199537712
2164,7531547,4579255,2.200664978
521,7496342,4641658,2.201166181
3711,7538788,4537212,2.20194341
3214,7571766,4559528,2.203648879
2062,7527560,4589960,2.204526011
2411,7533668,4571936,2.206286419
3668,7537807,4548101,2.207778862
1643,7655089,4635294,2.210072024
5252,7602783,4645058,2.210642668
3387,7532602,4566467,2.210881596
5904,7555535,4652046,2.214467653
5886,7466088,4562167,2.216112345
4445,7589208,4578801,2.216160954
2751,7615052,4576218,2.218520408
5499,7514263,4549000,2.218808344
3600,7535182,4555726,2.218933416
2593,7556793,4576302,2.219375
68,7528210,4655944,2.221133178
516,7499482,4644979,2.22337563
2303,7537629,4576504,2.223419533
3373,7529509,4568458,2.223693084
517,7500818,4644775,2.224316583
651,7496958,4605426,2.224335947
735,7550707,4620746,2.226337131
5440,7480239,4554679,2.227959753
2701,7621136,4594731,2.228102478
6514,7466235,4600156,2.228791903
3795,7533590,4554781,2.228882925
3796,7532865,4554775,2.232901705
52,7525848,4656668,2.234126298
5076,7544031,4652113,2.23484241
1737,7466228,4562304,2.235656326
5928,7622982,4623024,2.236620456
430,7623483,4669763,2.237345809
5801,7499433,4564864,2.238092995
1691,7468311,4574151,2.242750583
1205,7560874,4638115,2.24311675
2028,7497764,4589219,2.243800459
1922,7520245,4529802,2.24691368
2543,7545262,4584189,2.250896308
2601,7548516,4575079,2.250922392
110,7550920,4651992,2.251270604
923,7546347,4652493,2.255843184
923,7544694,4651834,2.255843184
2730,7616358,4586577,2.262813299
6494,7539523,4534168,2.267435973
2163,7531255,4579780,2.275139538
