"id","Y","X","SOC","BLD","CRFVOL","OCSKGM","meaERROR","OCSKGMlog","B04CHE3","B07CHE3","B13CHE3","B14CHE3","DEMENV5","LCEE10","PRSCHE3","SLPMRG5","TMDMOD3","TMNMOD3","TWIMRG5","VBFMRG5","VDPMRG5","soilmap"
"P2631",41.4773255876577,21.9182970396932,1.56,1.46977238215301,1,0.680974940099134,4.37,-0.384229772189399,774.531799316406,44.291877746582,51.9196929931641,29.2888488769531,170,"1",471.703399658203,6,295,282,101,263,4705,"9"
"P2632",41.4853976521472,21.9378940972481,1.37,1.48566611518387,0,0.610608773340571,4.46,-0.493298830391903,774.987915039062,44.3057899475098,53.5028762817383,31.2170238494873,146,"1",491.393310546875,1,295,282,99,231,4921,"9"
"P2633",41.4900957734108,21.9513267547569,2.21,1.41770177468221,17,0.780147109589871,3.53,-0.248272775043333,775.15673828125,44.3150787353516,54.4718894958496,31.8956394195557,167,"1",501.987915039062,11,295,282,99,12,5063,"9"
"P2634",41.4786807736326,21.9618163037725,2.8,1.37337517946867,3,1.11902609623107,4,0.11245875008652,774.932739257812,44.2863464355469,66.5569763183594,38.5249862670898,300,"3",617.411010742188,7,295,282,88,5,3650,"2"
"P2635",41.463348309023,21.9408443148733,2.61,1.3873556204848,2,1.06457346182281,4.08,0.0625742136070129,774.761779785156,44.2763710021973,55.338996887207,31.9962577819824,227,"4",516.913391113281,5,297,283,100,85,3416,"17"
"P2636",41.4389932990399,21.9372256602805,1.43,1.48061325486216,6,0.597072101155716,4.18,-0.515717400426805,775.008178710938,44.268440246582,52.5362129211426,29.6607284545898,213,"1",481.04541015625,4,296,283,98,19,3406,"2"
"P2638",41.4208108971297,21.9700537464795,2.35,1.40693750510509,0,0.991890941099088,4.22,-0.00814211614911117,775.568725585938,44.2483100891113,57.281925201416,32.2399978637695,298,"1",521.472290039062,7,296,282,93,77,2893,"2"
"P2639",41.4443158056496,21.960064029442,2.02,1.43256201011457,1,0.859451252348135,4.26,-0.151461172058373,775.372863769531,44.2681503295898,56.7212715148926,30.7951049804688,270,"4",515.360107421875,7,296,282,88,19,2908,"2"
"P2640",41.4582186095274,21.9761530153234,4.25,1.27526861054419,4,1.56092877930609,3.68,0.445281015448298,775.26708984375,44.2764663696289,70.5754318237305,38.2412414550781,441,"2",657.483642578125,19,296,283,77,0,1010,"17"
"P2641",41.4656332431565,21.990450085307,1.93,1.43970365836855,10,0.75022957637585,3.89,-0.287376017456923,775.550842285156,44.2855033874512,70.4878158569336,38.963451385498,337,"1",637.715881347656,9,296,282,81,0,2860,"17"
"P2643",41.4276490557872,21.9865704299403,2.77,1.37556439155025,1,1.13166306928448,4.09,0.123688293501982,775.851623535156,44.2567672729492,64.8369369506836,36.019115447998,360,"1",593.48486328125,12,295,282,86,9,2530,"17"
"P2644",41.4223705915391,21.8965627096643,2.2,1.4184766324853,12,0.823851228147463,3.75,-0.193765313738213,773.315185546875,44.2235946655273,62.0121421813965,34.7969818115234,263,"1",552.71923828125,9,293,282,81,14,3831,"17"
"P2645",41.422554730761,21.9143546822182,1.31,1.4907504330961,4,0.562430323398496,4.29,-0.575488022089809,774.075317382812,44.2383079528809,59.659797668457,34.4867172241211,211,"1",536.393310546875,7,294,282,84,60,3924,"17"
"P2646",41.4224653113607,21.9454699234021,4.42,1.26470068800455,16,1.40867421432699,3.19,0.342648988528668,774.825805664062,44.2454490661621,58.7843132019043,34.2665939331055,283,"4",544.021240234375,15,295,282,90,0,2356,"14"
"P2647",41.4034464131302,21.9661835864503,1.9,1.44209902068312,6,0.772676655282013,4.07,-0.257894616376801,775.53076171875,44.2369728088379,55.2589492797852,31.3950386047363,260,"1",495.865600585938,11,293,284,95,0,2523,"17"
"P2648",41.4009735466203,21.9352560090944,3.59,1.31810438244327,37,0.894347004531586,2.49,-0.111661430873044,774.690063476562,44.2244110107422,60.4574584960938,34.3253021240234,274,"2",532.222473144531,19,293,284,83,0,2523,"14"
"P2650",41.3900793732249,21.9239197353747,3.38,1.33235874647498,38,0.837627296733888,2.48,-0.177182030732987,774.272705078125,44.2124671936035,66.8157196044922,36.5622978210449,363,"2",575.5966796875,37,292,283,80,0,2088,"14"
"P2651",41.3894529752905,21.9895081443411,1.82,1.44852311336541,63,0.29263063936208,1.61,-1.22884408172214,776.103698730469,44.2358131408691,59.4855117797852,33.3690986633301,366,"1",543.434875488281,9,294,282,87,10,2254,"17"
"P2654",41.3720441361335,21.9124755089776,3.49,1.32485356476708,3,1.3455080318418,3.86,0.296771660577486,770.053527832031,44.0567054748535,79.4197235107422,42.4560279846191,796,"2",701.701538085938,27,288,282,66,0,-122,"12"
"P2655",41.3802856546681,21.8559452347985,4.54,1.25735207727656,24,1.30151028223052,2.87,0.263525345713643,763.195373535156,43.8841514587402,81.3849487304688,42.4187889099121,903,"2",705.317077636719,34,289,282,66,0,-433,"3"
"P2656",41.404023926525,21.841055618125,2.78,1.3748338992194,18,0.940221406998162,3.38,-0.0616398920933801,772.599731445312,44.2001762390137,71.7016754150391,40.8981590270996,594,"2",641.557922363281,17,290,282,69,1,2010,"17"
"P2659",41.3592146178347,21.8498485995426,7.49,1.1026238874478,34,1.63521327756283,2.19,0.491773240834568,743.792175292969,43.2788505554199,85.8017654418945,40.8421325683594,1088,"2",722.494812011719,20,289,280,63,0,-1281,"3"
"P2669",41.4428836782847,21.8429094944054,3.19,1.34552509318615,6,1.2104074633284,3.8,0.190957049474649,771.646911621094,44.2138137817383,54.8686218261719,25.7316703796387,269,"1",452.032379150391,6,294,281,88,51,4998,"17"
"P2698",41.4835771580355,22.3915180891551,6.09636585897879,1.18053037827339,37.4835947866868,1.34978140730712,2.22,0.29994265882655,780.404968261719,44.2383766174316,78.2309112548828,42.1852645874023,912,"2",703.908752441406,27,290,281,69,0,-774,"3"
"P2699",41.4734765910776,22.4009637523421,4.45447900562373,1.27024611438114,9.87283019506173,1.5298955439563,3.44,0.425199461149722,780.991638183594,44.2424278259277,75.06005859375,39.7972640991211,975,"2",680.137817382812,1,291,281,67,0,-1236,"3"
"P2700",41.4751393565862,22.4282973320149,8.2716784989858,1.07045904274626,22.3111639881417,2.06368577510612,2.51,0.724493595286358,778.7451171875,44.1581077575684,80.692512512207,43.0140762329102,972,"2",728.357788085938,21,289,281,65,0,-471,"3"
"P2701",41.4873332448228,22.4454378422774,3.72987181638159,1.31161676797612,48.1393844834177,0.761131662421981,2.04,-0.272948923704315,789.677429199219,44.4886054992676,77.0294418334961,41.6757926940918,627,"1",678.679992675781,12,289,281,72,3,2951,"9"
"P2702",41.4867085329189,22.4719721054877,1.47340203532852,1.47778673955412,12.7426528149433,0.569975634549684,3.87,-0.562161665471257,792.618347167969,44.5621376037598,61.1425857543945,32.0562324523926,581,"2",542.010559082031,7,291,280,87,19,3571,"3"
"P2703",41.4748684916309,22.4942605524561,2.4945431953374,1.40085782291543,11.7201238433184,0.925482174326523,3.71,-0.0774404077412972,793.205383300781,44.5598258972168,56.5845832824707,28.6488571166992,605,"2",512.659423828125,25,291,280,81,0,3441,"3"
"P2705",41.4593634108046,22.5244153875506,6.16937561599876,1.18588573573303,0,2.19485236241764,3.56,0.786114783407455,793.118286132812,44.5259971618652,62.6576881408691,31.2529792785645,622,"2",566.036865234375,28,291,281,75,0,3785,"3"
"P2706",41.4373244307141,22.5309113599161,7.7442952795447,1.1180975466727,3.30080348175427,2.5119195063076,3.25,0.921047204425185,794.355102539062,44.5327339172363,59.3233871459961,28.5908527374268,418,"2",499.210388183594,13,291,281,88,84,5495,"12"
"P2707",41.4349752585218,22.5570001762798,6.14,1.16760866000727,34,1.41948520014404,2.32,0.350294270771599,795.044921875,44.5412826538086,60.7574081420898,29.3374900817871,539,"2",519.981506347656,19,292,282,82,0,4711,"16"
"P2708",41.4239047819172,22.563937475599,2.84,1.37046677777678,48,0.607171601226223,2.14,-0.49894382404351,794.992553710938,44.5283279418945,58.3123893737793,29.2016773223877,447,"2",488.337249755859,15,291,282,88,1,5901,"16"
"P2709",41.4131430253949,22.5792049050201,2.51676428402709,1.39340192311213,2.16428618259449,1.02928968486106,4.09,0.0288689379914228,795.405700683594,44.5141105651855,59.3919982910156,29.8511142730713,403,"2",495.428405761719,3,292,281,95,179,6164,"18"
"P2710",41.4044369868325,22.5699047534401,7.10701307147301,1.12064520267308,4.01319804062551,2.29344340490561,3.24,0.830054358450478,795.473388671875,44.5093154907227,64.5726928710938,32.6502952575684,412,"1",536.060852050781,4,291,281,90,97,5966,"18"
"P2712",41.4198822781404,22.513263662544,8.68931412610543,1.05701763583275,4.9014250142709,2.62037227050399,3.03,0.963316395658086,792.647827148438,44.4691619873047,77.739875793457,38.8941421508789,623,"2",672.222778320312,13,290,282,80,1,2873,"17"
"P2714",41.4677847727614,22.4688862855341,3.60697932887719,1.3381909727493,24.8769252580319,1.08781829630721,3.02,0.0841741274159337,791.826354980469,44.5208930969238,71.5182342529297,36.8176078796387,590,"2",617.008239746094,10,290,281,76,2,3251,"3"
"P2716",41.4578678634659,22.4413720031326,6.0373018033862,1.19599359428453,40.6653091473159,1.28529162869093,2.13,0.250985640995906,788.423706054688,44.425724029541,67.0596313476562,33.782154083252,685,"2",591.947998046875,39,291,282,66,0,1536,"3"
"P2717",41.4596724083789,22.4222721787535,6.47229160775676,1.17063145674951,26.7587955590612,1.6647729035901,2.58,0.509688719889684,789.306335449219,44.4613914489746,63.8900604248047,31.7719268798828,671,"2",567.730773925781,31,291,282,70,0,1348,"3"
"P2718",41.4410877350592,22.4381645309687,2.55829303609914,1.39246142390255,22.1976865571121,0.831471230214349,3.25,-0.184558580810222,791.267395019531,44.4951820373535,53.2679901123047,26.1102256774902,529,"2",470.754852294922,29,292,282,72,0,4573,"3"
"P2719",41.4478500429006,22.4673952949543,2.84957552190893,1.37679890722915,29.8118038555948,0.826106463118192,2.9,-0.19103162379316,790.106018066406,44.4561042785645,73.9790802001953,37.4778671264648,813,"2",649.180603027344,3,290,281,74,0,1451,"3"
"P2720",41.4492386404433,22.4924394941173,2.24157049771013,1.41718147515895,22.9243879647091,0.734541107668107,3.28,-0.308509318061444,793.266784667969,44.5362777709961,67.1025924682617,33.7501182556152,518,"1",569.64013671875,11,290,281,82,63,3961,"3"
"P2721",41.4421756926547,22.4927084203566,4.97846044969266,1.26532734531435,55.0568614107699,0.849342014248731,1.71,-0.163293330152422,792.350708007812,44.5001907348633,73.3834915161133,37.0310325622559,603,"2",630.503112792969,18,290,281,78,0,3191,"3"
"P2722",41.4056058995223,22.5170106195275,3.52530857097323,1.32943369659959,10.9121678539381,1.2525742086509,3.56,0.225200800645633,791.877014160156,44.438159942627,78.0537643432617,39.239860534668,767,"2",683.386657714844,12,290,282,78,0,2395,"3"
"P2723",41.4164138156793,22.4504910116943,1.67717282704218,1.46330858902539,5.91070681285571,0.692747871424732,4.13,-0.367089167889411,791.8828125,44.4813957214355,56.0454444885254,26.8542823791504,436,"2",522.643981933594,21,292,282,72,0,4333,"3"
"P2724",41.4244990250816,22.4275218266443,7.76423042704626,1.10713179352999,32.8561940115352,1.73150977817512,2.24,0.5489937320723,790.811828613281,44.4701309204102,49.9757308959961,24.4431018829346,293,"2",444.297210693359,16,292,282,81,17,6044,"3"
"P2725",41.4323240040049,22.4173197693413,2.42962864721485,1.40681258400504,37.9562334217507,0.636202767612505,2.62,-0.452237949452561,790.4326171875,44.4744300842285,53.4337921142578,25.246654510498,426,"2",481.095825195312,27,292,283,71,0,4111,"3"
"P2726",41.4298230883141,22.4039131238231,4.96909072489905,1.24080029024169,29.4580351552824,1.30481103023137,2.63,0.266058225869075,789.914184570312,44.4564208984375,53.8381462097168,25.7357597351074,357,"2",477.431121826172,16,292,283,79,0,5270,"3"
"P2728",41.4356636292797,22.3713493498968,4.28796628648105,1.29777875710296,41.4686086594408,0.977152000956175,2.28,-0.0231130597609497,788.905334472656,44.4514808654785,55.449031829834,26.8599586486816,308,"2",479.14013671875,24,292,283,77,0,5305,"3"
"P2729",41.4189829269538,22.3717160844053,5.03,1.22827423798129,40,1.11207949506826,2.21,0.106231681643957,788.951049804688,44.4354438781738,59.6811676025391,28.894702911377,397,"2",530.058471679688,40,291,283,63,0,4849,"14"
"P2730",41.4146343820959,22.3866842395102,4.03998319059424,1.30790379892135,17.2836751558861,1.31119668984026,3.25,0.270940223917342,789.807983398438,44.4517402648926,56.1506805419922,27.3380069732666,437,"2",506.096374511719,34,291,283,72,0,5607,"3"
"P2731",41.3994865684356,22.4009877782399,2.09310938154405,1.43709645495004,26.6958443854996,0.661496716107661,3.16,-0.413250259751374,790.135559082031,44.4411163330078,55.4104614257812,25.6445121765137,425,"2",490.808563232422,35,292,283,66,0,4541,"3"
"P2733",41.3966139105773,22.3733741727292,2.07264173912056,1.44262990499415,44.2939547342853,0.499692410043104,2.41,-0.693762549774541,790.326904296875,44.4506568908691,52.2182159423828,24.5113735198975,153,"1",442.675384521484,43,292,284,69,0,7788,"14"
"P2735",41.3827787455208,22.3493746940013,6.14773672247478,1.19828023320065,27.6231566692538,1.59953794916254,2.61,0.469714805766839,788.828308105469,44.412239074707,57.320369720459,28.6957111358643,399,"3",512.901916503906,31,292,284,69,0,5641,"3"
"P2736",41.3800458039873,22.3635091040646,2.73,1.37849392882403,54,0.519333802745166,1.9,-0.655208437346085,789.265258789062,44.4079895019531,62.3613777160645,30.8908767700195,429,"2",556.522094726562,23,292,284,65,0,5058,"3"
"P2738",41.3749980643212,22.4500963802058,2.52,1.39407445025215,9,0.959067458795468,3.81,-0.0417938637202244,792.748657226562,44.4659233093262,50.1470603942871,23.583423614502,210,"2",445.553161621094,14,294,283,88,1,7417,"16"
"P2740",41.3743745105791,22.5416871270283,2.9,1.36612667650096,49,0.606150406363477,2.09,-0.500627128388917,792.190795898438,44.3987045288086,76.2574768066406,36.8069877624512,722,"2",665.244995117188,18,291,282,69,1,2045,"3"
"P2741",41.3610462658012,22.3756020059749,5.4986446970879,1.24145726669079,37.9002113505156,1.27174140088222,2.32,0.240387143056221,789.766540527344,44.403247833252,65.2120132446289,32.8147087097168,246,"2",544.025329589844,36,292,283,75,18,8006,"3"
"P2742",41.3588464233535,22.3989803668114,7.90148403825431,1.11081800735754,58.3194818606322,1.09750357204767,1.4,0.0930381206750326,791.333190917969,44.4310073852539,75.5847091674805,37.4402923583984,496,"2",673.5126953125,35,291,283,63,0,4767,"3"
"P2743",41.3585384751689,22.4240834532037,0.850787811934382,1.53074772909389,0,0.390702453317795,4.59,-0.939808997652894,792.277282714844,44.4492492675781,57.0611877441406,27.0080184936523,84,"1",482.806488037109,13,293,283,81,0,8413,"3"
"P2745",41.3441465518818,22.4206511919844,3.56,1.32012181178728,66,0.479362632296198,1.35,-0.735297906836306,792.001892089844,44.425895690918,62.1649932861328,28.6762390136719,242,"3",515.979187011719,16,294,284,85,5,7603,"16"
"P2746",41.3504593461983,22.4459069395046,2.89,1.36684815742073,32,0.805838999688969,2.79,-0.215871308675583,793.76806640625,44.4712562561035,50.9112739562988,23.3819732666016,112,"1",438.312713623047,8,295,283,101,1,8347,"16"
"P2748",41.350757206424,22.4643640947379,2.8,1.37337517946867,50,0.576817575376842,2.06,-0.550229222988716,794.307861328125,44.4780769348145,49.7739334106445,23.1496868133545,98,"1",437.021209716797,5,296,283,100,20,8486,"16"
"P2749",41.3607183681973,22.4712564373211,1.83,1.44771719155157,39,0.484826010278704,2.65,-0.723965194101242,793.832885742188,44.468074798584,50.8305320739746,23.4133453369141,228,"3",452.354858398438,6,295,283,92,1,7479,"16"
"P2750",41.3250937683282,22.3417930621071,1.89950942590305,1.44247370647895,41.8127114045923,0.478298185946125,2.52,-0.737520921014505,789.462524414062,44.3792762756348,73.5791320800781,36.0928764343262,469,"2",601.494506835938,20,291,282,82,0,6189,"3"
"P2752",41.3131588413171,22.3475078399145,5.83971571906355,1.21394759560061,63.6783723522854,0.7724639166814,1.33,-0.258169981098714,789.459899902344,44.3582496643066,78.2575378417969,38.6145668029785,478,"2",645.173522949219,20,290,282,73,0,5799,"3"
"P2753",41.3000726035251,22.3690778466351,3.72125261189292,1.31856648883417,6.9490897336735,1.36972400546928,3.68,0.314609263683233,790.292846679688,44.3669052124023,75.4754180908203,36.8242721557617,424,"1",620.25537109375,11,291,283,78,3,6663,"3"
"P2755",41.3126323845998,22.3917455681294,2.8,1.37337517946867,4,1.10748974472354,3.96,0.102095963050974,790.263305664062,44.3655815124512,66.6554107666016,30.3437767028809,272,"2",542.707824707031,12,293,283,88,2,7871,"3"
"P2756",41.3080710832194,22.4150430825012,3.93970544654008,1.30965214280133,1.33253423932601,1.52726689842095,3.88,0.423479797093465,791.812622070312,44.3959999084473,63.7146682739258,28.2931213378906,242,"3",519.358337402344,7,294,283,93,72,8019,"3"
"P2758",41.2878564744391,22.3980237411608,3.13,1.34973693519282,32,0.86183402785932,2.75,-0.148692569943879,790.935913085938,44.3595657348633,72.8755798339844,34.9463768005371,393,"2",605.338745117188,23,292,283,77,4,7389,"16"
"P2759",41.2796092864458,22.3656777564315,4.59209642701973,1.26535735198163,12.2574872393562,1.52952124612813,3.33,0.424954775410107,783.335998535156,44.1369400024414,81.5563201904297,39.2445487976074,725,"2",679.756286621094,16,288,282,67,0,4152,"3"
"P2760",41.2806787766795,22.3359288890939,6.11112097192755,1.1705683402497,29.4265040718719,1.51453927706582,2.48,0.415111285163944,755.838134765625,43.3128814697266,87.9967727661133,42.8899421691895,923,"2",742.065979003906,28,286,282,64,0,2641,"3"
"P2761",41.272962297933,22.3913680285766,4.22503569772628,1.28081486790114,27.3718742136731,1.17907881091854,2.79,0.16473346488397,791.11474609375,44.3611526489258,72.9571304321289,34.629020690918,491,"2",603.509643554688,8,291,283,72,0,5969,"3"
"P2762",41.2708645654962,22.4120431505089,2.97009583128765,1.36123041858858,7.92028313857602,1.11683068467657,3.76,0.110494928182706,791.609680175781,44.3574066162109,69.9501953125,33.0531539916992,259,"1",569.887451171875,5,293,282,86,132,8218,"12"
"P2763",41.2796059065395,22.4319035426022,2.65,1.384389492826,25,0.8254422350975,3.12,-0.191835993724514,792.494506835938,44.3794288635254,68.9582214355469,32.8839912414551,252,"3",566.889465332031,3,295,282,108,15,7848,"16"
"P2764",41.284811513699,22.4455190208184,3.11675070850565,1.35281037065456,13.1450762394212,1.09863818331841,3.53,0.0940713976653843,793.509460449219,44.40576171875,68.749626159668,33.2365798950195,142,"3",570.846130371094,7,294,283,98,21,8615,"18"
"P2765",41.2578128654928,22.3706411168486,3.57312688316036,1.33446805851274,41.2229661868095,0.840786135977437,2.36,-0.173417948640218,790.677795410156,44.3438529968262,71.0924911499023,30.477653503418,558,"2",564.575927734375,26,291,282,68,0,5587,"3"
"P2766",41.2587353316648,22.4208151707996,3.36326013513514,1.33101657385907,4.33349420849421,1.28476911935296,3.82,0.250579028548653,791.7744140625,44.3511962890625,73.6717376708984,34.939208984375,288,"1",607.517639160156,10,292,283,82,3,7923,"18"
"P2767",41.257220671987,22.4584064009132,2.69,1.38143561246231,2,1.09252216847194,4.06,0.0884889392892383,793.968566894531,44.3947563171387,67.0906219482422,31.9758415222168,172,"3",551.722045898438,8,295,283,94,130,8363,"16"
"P2768",41.2740560029591,22.4650593634567,3.07649389065971,1.35452080821295,8.23049277182137,1.14725878643866,3.73,0.137375432959198,794.444091796875,44.4165420532227,65.7846298217773,31.8811740875244,122,"3",549.557556152344,6,295,283,99,2,8348,"18"
"P2770",41.3141207760299,22.4612745270514,1.31335102495706,1.49047478917195,0.000948873317935982,0.587249405303702,4.47,-0.532305668123574,794.892272949219,44.4644775390625,52.2814445495605,24.7755088806152,64,"1",447.110473632812,0,296,282,106,376,9000,"9"
"P2772",41.2758296784901,22.5076155589094,1.31,1.4907504330961,26,0.433540040953007,3.31,-0.835771120353475,795.763977050781,44.4304161071777,61.1357269287109,29.0946578979492,133,"1",531.3017578125,9,295,283,104,5,7512,"16"
"P2773",41.2615881924525,22.5175984853105,0.722175066312997,1.5422835236938,27.6520778072502,0.241743066359572,3.35,-1.41987982609594,796.197326660156,44.4244537353516,57.3247108459473,26.3747119903564,126,"1",489.923736572266,6,295,283,106,61,7393,"16"
"P2774",41.2929119801398,22.5137516391016,1.51878760217664,1.47315934570915,10.0502565244166,0.603765026301138,3.98,-0.504570186041604,796.08544921875,44.4491386413574,59.3563270568848,28.6120223999023,80,"1",513.768798828125,4,295,282,103,66,8171,"9"
"P2775",41.2578312220956,22.5347305757644,1.4971026202066,1.47519759696786,14.118025461151,0.569016738888699,3.8,-0.563845427206437,796.357116699219,44.4140167236328,58.2533569335938,26.3775196075439,162,"2",498.960723876953,5,294,283,92,74,7338,"2"
"P2776",41.2858175029944,22.5347416489889,2.03,1.43177258992982,7,0.810913041758549,4,-0.20959445409455,795.214904785156,44.4023323059082,69.0039291381836,33.1119117736816,298,"2",607.327392578125,15,293,283,90,0,5999,"16"
"P2777",41.2722384957488,22.5428260640518,1.19,1.50101422629342,6,0.503710354059545,4.23,-0.685753870437149,795.277038574219,44.392147064209,69.7328262329102,32.9711532592773,323,"2",609.619812011719,6,293,283,91,1,5863,"16"
"P2778",41.274093291793,22.5655119074657,3.06,1.35468390358375,40,0.746159894093931,2.44,-0.292815366498337,795.5517578125,44.3904228210449,75.6633682250977,35.5869331359863,379,"1",660.215454101562,23,294,283,81,0,5750,"16"
"P2779",41.2877504643638,22.5577561854455,2.25,1.41461034617694,24,0.72569510758877,3.23,-0.320625314365018,795.736633300781,44.4080657958984,70.2373886108398,33.7459106445312,222,"2",607.544189453125,18,293,284,89,0,6519,"16"
"P2780",41.2966243658169,22.5600926423662,1.87905721710905,1.4436847120894,24.8059254165359,0.61195182683115,3.26,-0.491101713896132,796.642028808594,44.4370040893555,62.7678527832031,30.3139457702637,147,"2",538.850158691406,13,294,283,95,3,7849,"2"
"P2784",41.3595156555658,22.5644742156876,2.97717947705368,1.36064322460968,5.98599210638552,1.14251813450958,3.84,0.133234716316343,796.343505859375,44.4894027709961,70.9067916870117,33.3843231201172,532,"1",607.8349609375,6,292,281,82,9,3893,"18"
"P2785",41.3478838736352,22.529495036826,1.95,1.43811087478354,27,0.61414524907631,3.15,-0.487523816797842,794.54345703125,44.4502487182617,53.7883186340332,24.7466602325439,339,"3",486.903533935547,22,294,283,80,0,5630,"16"
"P2786",41.3426635185305,22.5116057029644,2.03465583300304,1.43229683995319,26.0843242172017,0.646222087866756,3.18,-0.4366120450141,795.311462402344,44.4729499816895,50.2205696105957,23.1505107879639,161,"1",448.839416503906,7,296,283,92,33,7562,"9"
"P2787",41.3794317482555,22.5566427723092,2.2141918429003,1.41716448528746,35.0949773413897,0.610991357654678,2.76,-0.492672464501939,795.346923828125,44.4799499511719,76.5148849487305,37.4616470336914,616,"2",643.078674316406,5,291,282,79,60,3599,"3"
"P2793",41.5022014325546,22.6680966347942,0.7,1.54427238896307,0,0.324297201682244,4.63,-1.12609489449967,797.66015625,44.6569519042969,51.2983093261719,26.5096645355225,244,"1",461.352569580078,1,295,281,109,378,10065,"2"
"P2794",41.5132008129588,22.6590230368805,0.99,1.51840621908002,14,0.387831316477419,3.92,-0.947184785237488,797.110900878906,44.658130645752,51.3059463500977,26.2637672424316,255,"1",460.243133544922,2,295,282,114,54,9840,"2"
"P2796",41.5100028167421,22.6771254217942,1.1,1.50879611285637,7,0.46304952703562,4.21,-0.769921260777417,797.778198242188,44.6686820983887,50.2504577636719,26.0511703491211,252,"1",452.903594970703,1,295,281,107,282,10047,"9"
"P2801",41.4864234083151,22.6670331753788,1.08616849180159,1.51002603316631,15.5642429263351,0.415460071503157,3.83,-0.878368766769617,797.63232421875,44.637035369873,52.7692832946777,27.1631507873535,234,"4",469.883270263672,1,294,281,108,398,10182,"9"
"P2802",41.4869609056082,22.6390380911099,1.87,1.44450182783145,22,0.632085109822485,3.38,-0.458731226461485,796.984985351562,44.6276092529297,53.3440437316895,27.3278198242188,235,"1",468.900848388672,0,294,281,107,397,9834,"9"
"P2804",41.484721380985,22.6287196467757,1.36238194378447,1.48657657867972,6.38680659670165,0.568780214156909,4.18,-0.564261186335627,796.75732421875,44.6241722106934,53.6675109863281,27.4141902923584,236,"4",469.271881103516,0,295,281,109,393,9697,"9"
"P2808",41.4945546939255,22.6127024126521,1.77,1.45256525086486,20,0.617049718567391,3.49,-0.482805677176735,796.07568359375,44.6216087341309,54.8959617614746,27.6584739685059,259,"1",477.646331787109,3,295,282,108,100,9347,"2"
"P2809",41.4966853253406,22.6084437216937,1.36,1.48651131167368,20,0.485197292130289,3.57,-0.723199682862916,795.766357421875,44.6158790588379,55.4877243041992,27.8609027862549,272,"1",480.801055908203,3,295,282,106,71,9092,"12"
"P2812",41.4813236670524,22.6103985968052,1.18685204865752,1.50143756258618,13.090351282326,0.46461487480422,3.91,-0.7665464427911,796.228271484375,44.6152763366699,54.4520606994629,27.5725765228271,249,"1",472.374114990234,2,294,281,109,249,9356,"9"
"P2815",41.4683303146204,22.6136204564947,0.79,1.53616176504099,15.0262364115586,0.309364268575185,3.92,-1.17323583369455,796.355224609375,44.5978584289551,57.0087471008301,29.3653373718262,243,"1",487.232849121094,1,295,282,104,294,9204,"9"
"P2820",41.4701908653789,22.6418478610282,1.3,1.49160089152536,0,0.581724347694891,4.48,-0.54175857283875,797.113464355469,44.609935760498,55.2155570983887,28.2790222167969,230,"1",479.242614746094,0,295,282,106,396,9800,"9"
"P2832",41.482322854548,22.6919414106652,1.75,1.45418796861633,13,0.664200354665507,3.8,-0.409171436065669,798.239135742188,44.6454887390137,52.2834434509277,26.8551654815674,234,"4",468.225921630859,1,294,281,108,398,10553,"9"
"P2842",41.4638141881644,22.7250011615987,0.51,1.56164479838865,12,0.210259855655048,4.12,-1.55941110534164,799.216491699219,44.6282424926758,53.0092353820801,27.0981101989746,218,"1",470.633209228516,0,294,281,109,399,10619,"9"
"P2843",41.4626726530662,22.7290647045035,1.75893204737687,1.45411941369571,2.41863430657431,0.748750768385604,4.26,-0.289349103328492,799.408447265625,44.6306838989258,52.4712715148926,26.83962059021,216,"1",466.444885253906,0,294,281,108,399,10464,"9"
"P2845",41.4644183662785,22.7434517535925,2.6,1.38809907198546,0,1.08271727614866,4.17,0.0794738777499983,799.71484375,44.6447105407715,50.7260475158691,25.9477081298828,220,"1",453.31982421875,1,294,281,104,383,10257,"9"
"P2860",41.4385334083945,22.8034487173676,2.0249994464757,1.43219445968276,0,0.870057896430946,4.3,-0.139195521925925,800.984130859375,44.6141586303711,50.7049751281738,25.6392002105713,209,"1",450.063873291016,1,294,281,105,347,9496,"9"
"P2862",41.4306881388096,22.8093452386066,3.25675680017134,1.34183953739666,1.39262511601342,1.29275600801187,3.97,0.256776379749545,801.126159667969,44.6151123046875,50.1921005249023,25.3444423675537,209,"1",445.496368408203,1,294,281,105,291,9565,"9"
"P2871",41.4237576243831,22.8222881088328,2.44,1.40009948112836,1,1.0146240919841,4.16,0.0145181911712174,801.292907714844,44.6050910949707,50.592529296875,25.5757102966309,204,"1",448.147888183594,1,294,281,106,375,9650,"9"
"P2872",41.4178417446002,22.828534245817,3.29,1.33856318667861,1,1.30795024659927,3.98,0.268461214543413,801.41015625,44.5936126708984,51.7185401916504,26.2112007141113,204,"1",457.451049804688,0,294,281,104,395,9628,"9"
"P2873",41.418588970325,22.832502669722,3.43641732283465,1.32850886749507,0.99721852415367,1.35593542798833,3.95,0.304491568906731,801.41015625,44.5936126708984,51.7185401916504,26.2112007141113,204,"1",457.451049804688,0,294,281,104,395,9628,"9"
"P2874",41.4178575136646,22.8360228130861,4.89305608408082,1.23706940186287,0.237876551621889,1.81159535300846,3.71,0.594207867565512,801.543762207031,44.5941848754883,51.078971862793,25.8507862091064,204,"1",451.717620849609,0,294,281,105,371,9626,"9"
