"","id","Y","X","SOC","BLD","CRFVOL","OCSKGM","meaERROR"
"2387","P3518",4558603,540329,1.5985108979376,1.62169794323509,0,0.777690550627283,4.87
"2388","P3519",4558349,539398,1.08503919366159,1.58978765302406,0,0.517494573939112,4.77
"2389","P3520",4557661,538600,1.90894237133108,1.73200022909338,0,0.991886587341445,5.2
"2390","P3521",4561219,537977,2.2755664652568,1.54362726586103,5.74811178247734,0.993215024015106,4.37
"2391","P3522",4560163,538728,1.86282678664841,1.71738290455434,11.668136177672,0.847770418826031,4.55
"2392","P3523",4560676,539371,1.75874227881328,1.42075514080198,0.921384359733188,0.742715734427187,4.22
"2393","P3524",4560442,540101,1.77644161880287,1.37154190794775,0,0.730939238163201,4.12
"2394","P3525",4558773,540744,1.0563511718189,1.66474087511304,0,0.527565292260141,4.99
"2395","P3526",4559532,541581,0.696869692500224,1.55621431311587,0,0.325343576953651,4.67
"2396","P3527",4560189,541683,0.803583543575037,1.71607715342466,0,0.413703407999146,5.15
"2397","P3528",4559911,542617,0.788533407159865,1.7702651246368,0,0.418773957091842,5.31
"2398","P3529",4560071,543286,2.81417673817781,1.35921575121119,0,1.14752200476703,4.08
"2399","P3530",4559160,542453,1.30491552146712,1.61890521367823,3.03414669458034,0.614531143248515,4.71
"2400","P3531",4558464,542374,0.881782832520165,1.55596684713598,0,0.411607456132509,4.67
"2401","P3532",4558604,543323,1.1624095277727,1.6650378393948,0,0.580636754584374,5
"2402","P3534",4559181,543513,0.794066693335402,1.59930932318595,2.69922553185486,0.370703768437842,4.67
"2403","P3535",4557529,543739,0.501468912793492,1.65197896774378,0,0.248524829073657,4.96
"2405","P3537",4556597,541297,1.83207723109237,1.57431973055335,0,0.86528259984188,4.72
"2406","P3538",4556871,542204,0.62494012586234,1.74055085878682,0,0.326322021828013,5.22
"2407","P3539",4556969,542677,0.627666386282589,1.69618514283825,0,0.319391519721451,5.09
"2408","P3540",4556609,543530,1.74370939594421,1.62853846589987,0,0.851909347393852,4.89
"2409","P3541",4555964,542509,2.95643304350291,1.60805209793441,0,1.42622950740224,4.83
"2410","P3542",4555371,543199,1.77397569590333,1.70992139174709,0,0.910007697259358,5.13
"2411","P3543",4554773,542684,0.397442600063776,1.59449471675173,2.39604452925076,0.185560772881095,4.67
"2412","P3544",4554042,542640,0.895655510038429,1.43197110185173,7.96347074432481,0.354125126992923,3.95
"2413","P3545",4554148,541827,1.09629502569244,1.65006256870072,18.9222717165831,0.439997979824766,4.01
"2414","P3546",4554729,541296,0.898419197411634,1.65080720540516,7.02176900561065,0.4136927528533,4.6
"2415","P3547",4555151,541546,1.8920001272206,1.51094133007685,0,0.857610356618481,4.53
"2416","P3548",4553318,541971,2.87090900159512,2.56133080875266,0,2.20600430247328,7.69
"2417","P3549",4553327,540909,0.503892887818358,1.56123232366854,14.0653264806931,0.202812841120628,4.02
"2418","P3550",4553101,540322,2.26408657176073,1.50617245381987,0,1.02303144823484,4.52
"2419","P3551",4553951,540721,1.54431155303387,1.67120093278168,0,0.774256472380716,5.01
"2420","P3552",4554506,540361,0.899700264318856,1.52637557721536,0,0.411984153081151,4.58
"2421","P3553",4556233,538976,2.65566226145273,1.61126092618288,0.348388640768063,1.27921722227687,4.82
"2422","P3554",4555814,539466,2.38582547371429,1.66383223009655,0,1.19088399556536,4.99
"2423","P3555",4555309,539794,0.801841247116838,1.64038221258404,0,0.394597835725999,4.92
"2424","P3556",4555773,540686,1.29661726780543,1.7903776233464,5.96739382375976,0.654871620246644,5.05
"2425","P3557",4555494,541000,1.18461889215891,1.6163410361761,0,0.574424438287772,4.85
"2426","P3558",4555864,541771,0.997808636234594,1.49554395103008,7.13051687881176,0.415758103023086,4.17
"2427","P3559",4556694,540129,1.22229787185446,1.30527638436229,0,0.478630964036374,3.92
"2429","P3563",4551943,541046,0.888912819757985,1.46093543175042,0.0465775106164627,0.38941180738968,4.38
"2430","P3564",4550823,539843,1.10532478603633,1.54877280665398,1.18826774844901,0.507466515461711,4.59
"2431","P3565",4550603,539268,3.60533152798416,1.51976274341124,0,1.64377456016288,4.56
"2433","P3567",4551462,539835,2.46153217086833,1.71329215249186,0,1.26519712543649,5.14
"2434","P3568",4551656,538743,2.86097833637403,1.33322026968637,0,1.14429429275624,4
"2436","P3570",4552990,539433,1.55985696624856,1.3738091508066,0,0.642883732254507,4.12
"2437","P3571",4553932,539579,2.47726127690252,1.41205382880799,0,1.04940788130239,4.24
"2438","P3572",4555901,537678,2.65151694486299,1.57819499517694,0,1.25538323160289,4.74
"2439","P3573",4555071,537823,2.38366316840293,1.52824929102629,0,1.09284946414717,4.59
"2440","P3574",4555388,538182,1.98876086042744,1.53942206285193,0,0.918462703883519,4.62
"2441","P3575",4555307,538734,2.99906809818243,1.52922919512067,0,1.37587874816867,4.59
"2442","P3576",4554787,538664,3.98851210861057,1.51052587164538,0,1.80742521882814,4.53
"2443","P3577",4554253,537826,4.61560476603492,1.44037573878424,0,1.99446153744408,4.32
"2444","P3578",4554554,538083,3.8216851454039,1.17198679160348,0,1.34368935362417,3.52
"2445","P3579",4554143,538897,3.46978587518092,1.58249901115545,0,1.64727981491848,4.75
"2446","P3580",4553399,538796,2.24548700265078,1.38515355026645,0,0.933103288139671,4.16
"2447","P3581",4553382,538074,2.56065527420616,1.53193835448246,0,1.17682980814926,4.6
"2448","P3582",4552810,538455,1.80835023547504,1.33547418897772,0,0.724501519232608,4.01
"2449","P3583",4552434,538059,2.69378757779315,1.45957603413678,0,1.17953633688068,4.38
"2450","P3584",4551829,538098,2.01808862688802,1.65655903048139,0,1.00292488175494,4.97
"2451","P3585",4550740,538325,4.28818135115131,1.29173106141212,0,1.6617531144751,3.88
"2452","P3586",4550269,538725,2.42580332339047,1.5586500612888,0,1.13429354960314,4.68
"2455","P3589",4555081,537090,5.03226228412175,1.21090810098699,0,1.8280821498403,3.64
"2456","P3590",4554565,537237,2.49997462222439,1.4728358863944,0,1.10461570160621,4.42
"2457","P3591",4552314,537571,3.02563037964848,1.50603388767212,1.06207057034483,1.35249194809193,4.47
"2458","P3592",4551384,538029,2.30662469074445,1.57247455305695,0,1.08813258889455,4.72
"2459","P3593",4551580,537309,1.70772890999343,1.34125028481106,0,0.687147566072629,4.02
"2460","P3594",4551872,536816,3.70329963376244,1.26069647118119,0,1.40062103400327,3.78
"2461","P3595",4553175,536880,4.20661535560767,1.46073645202919,0,1.84342691688056,4.38
"2462","P3596",4554044,535772,2.84214495182237,1.25107247591119,0.855362379555928,1.05759448525128,3.72
"2463","P3598",4554158,536350,3.72765763168012,1.49557477893118,0,1.67249722152934,4.49
"2464","P3599",4554657,536555,4.77938195406385,1.40206180459361,0,2.01029666620708,4.21
"2465","P3600",4555726,535182,3.85965925343249,1.22036273598398,0,1.41305529794543,3.66
"2466","P3601",4556785,535411,2.13823678840839,1.39187324318132,0,0.892846372011481,4.18
"2467","P3602",4557134,535376,3.0100354568705,1.23131583174918,0,1.1118912936513,3.7
"2468","P3603",4558201,534859,3.17461092282087,1.46291300738971,0,1.39325388371883,4.39
"2469","P3604",4558397,535250,3.5706909269732,1.42439636095402,0,1.52582374874165,4.28
"2471","P3606",4557517,534403,4.38935810810811,1.34028436951343,0,1.7648964193483,4.02
"2472","P3607",4556028,534482,4.94621361805296,1.23307766620438,0,1.82971966340913,3.7
"2475","P3610",4554847,534652,3.76818801264368,1.57131618216383,0,1.77630444051084,4.72
"2476","P3611",4555883,534067,2.57893357013113,1.3894823704065,0,1.07501481904401,4.17
"2477","P3612",4553643,534491,3.09259989560981,1.44386750016388,0,1.33959134408436,4.33
"2478","P3613",4553898,534940,4.6476466984146,1.23411050163952,0.0862484397502181,1.71922879151593,3.7
"2479","P3614",4553271,535431,6.29065045840133,1.19000753781892,0,2.2457764389845,3.58
"2480","P3615",4553333,535983,3.65710778141526,1.29800491060186,0,1.42408315766319,3.9
"2481","P3616",4553212,536429,4.50219104070266,1.29925859849892,0,1.75485312651532,3.9
"2482","P3617",4552372,535008,3.43323686831531,1.32752479620528,1.05851063417723,1.35283897796474,3.94
"2483","P3618",4552587,535695,4.10803537231037,1.38280998004943,0,1.70418969336805,4.15
"2484","P3619",4551762,535006,4.33552141712758,1.29346755532957,0,1.6823568865473,3.88
"2485","P3620",4550693,534991,3.6757371007371,1.39747542997543,1.0326870408794,1.52511171304696,4.15
"2486","P3621",4550453,535356,2.63533039896749,1.39552687108965,3.09494945568945,1.06915566677048,4.06
"2487","P3622",4549290,535244,3.38743207169589,1.33893518063243,0,1.36066559183887,4.02
"2488","P3623",4548968,534036,2.72309274694118,1.25549798390883,0,1.02565123613442,3.77
"2489","P3624",4548271,534137,1.30711036573856,1.5396881086978,0,0.603762686064989,4.62
"2490","P3625",4547750,534148,1.00185893971741,1.46816880051081,0.119089330789176,0.440743906552838,4.4
"2491","P3626",4552202,536378,3.80616551880365,1.30271008014104,0,1.48749905640922,3.91
"2492","P3627",4551114,535785,3.34193216855087,1.26935508735868,0,1.27262957992731,3.81
"2493","P3628",4550741,535630,3.36307273953535,1.40713289819442,0,1.41968708724631,4.22
"2494","P3629",4550806,536959,3.81784636024977,1.31765443644182,0,1.50918065827091,3.96
"2495","P3630",4550632,537589,4.0825612943397,1.30089162592564,0,1.5932909400404,3.91
"2496","P3631",4549958,537249,3.51484778121775,1.34740163828689,0,1.42077349762256,4.04
"2497","P3632",4548981,535870,5.39709062908575,1.17699801623399,0,1.90570948916069,3.54
"2498","P3633",4549453,536260,4.06428966769737,1.35359276948417,0,1.65041793218531,4.06
"2499","P3634",4548644,536422,4.81267407967731,1.26303438056152,0,1.82357184752091,3.79
"2500","P3635",4548474,536850,5.7425029342723,1.18238556338028,0,2.03695577014574,3.55
"2501","P3636",4549365,537689,6.27327225682604,1.18574375740554,0,2.23154802511104,3.56
"2502","P3637",4547940,536258,5.03534414556962,1.17361550632911,0,1.77286739068321,3.53
"2503","P3638",4547482,536747,5.28850034712059,1.19983810675896,0,1.90360327322498,3.6
"2504","P3639",4546861,537211,4.93625023625024,1.31792855792856,0,1.95168754663073,3.96
"2505","P3640",4546287,536408,5.97151841770905,1.18348059196139,0,2.12015284556959,3.56
"2506","P3641",4545839,536638,4.84617249385414,1.26679732313576,0,1.84173550280057,3.8
"2507","P3642",4545312,535725,5.97561582002183,1.20577212283327,0,2.16156929176314,3.62
"2509","P3645",4544436,537248,5.47928909841996,1.17162165603763,0,1.92589613021991,3.52
"2510","P3647",4542646,536165,4.93672512799225,1.26263675359539,0,1.86998717670027,3.79
"2511","P3648",4543200,536664,4.71819600114546,1.15703681224322,0,1.63773793821121,3.47
"2512","P3649",4542804,536763,4.19768064023515,1.34081675524265,0,1.6884961606755,4.03
"2513","P3650",4541945,536617,5.22143742252129,1.27025956257446,0,1.98977424490254,3.82
"2514","P3651",4543092,537646,5.32373544384259,1.07710356692889,0,1.72026433078458,3.24
"2515","P3652",4543464,538365,4.64117331522328,1.32397574206037,0,1.84344026521605,3.98
"2516","P3653",4543335,538822,4.57001216545012,1.29588163732646,0,1.77665845426961,3.89
"2517","P3654",4543048,539157,6.50917170280839,1.24146818343406,0,2.42427887086377,3.73
"2518","P3655",4542608,538168,4.92352393834604,1.21716287707895,0,1.79781916864931,3.66
"2519","P3656",4542030,538943,5.255374175789,1.19874656892749,0,1.88995852849716,3.6
"2520","P3658",4541520,536385,4.34583570743946,1.18521681417133,0,1.54522726562502,3.56
"2521","P3659",4540748,537241,4.22750725812878,1.16498819150128,0,1.4774988105618,3.5
"2522","P3660",4541065,538086,6.91102806888102,1.11807937391399,0,2.31812338090696,3.36
"2523","P3661",4541989,538104,7.3518446444894,1.18791862726496,0,2.62001795938412,3.57
"2524","P3662",4540719,538611,6.85303806954245,1.09487654543786,0,2.25096919420044,3.29
"2525","P3663",4539504,537567,9.94234147469212,1.19746754283252,0,3.57168936471041,3.61
"2526","P3664",4539032,537549,10.1080357142857,1.08973214285714,0,3.30451542570153,3.29
"2527","P3665",4538273,537588,7.94938305392976,1.19553495490918,0.0135803801273257,2.85074239904402,3.6
"2528","P3666",4539815,538989,7.33334027609366,1.09992573197964,0,2.41983890131144,3.31
"2529","P3667",4548158,537416,3.5948275862069,1.32047413793103,0,1.42406305737218,3.96
"2530","P3668",4548101,537807,3.78645102499567,1.30191070832886,0,1.47888634080139,3.91
"2531","P3669",4547496,537578,4.01363223999368,1.22822740580866,0,1.47889593419923,3.69
"2532","P3670",4547976,538329,3.18413362972188,1.37714366198781,0,1.31550283412812,4.13
"2533","P3671",4551151,540503,1.16618010895353,1.74551242951936,0.0248071426463186,0.610523071661146,5.24
"2534","P3672",4550620,540613,1.51034258204906,1.6606700759822,0,0.752454219147168,4.98
"2535","P3673",4550536,541374,0.99588752865317,1.5884336334538,2.14936456943644,0.464370126225722,4.66
"2536","P3675",4549428,538868,1.29530712771465,1.444356949962,0,0.561265755674994,4.33
"2537","P3676",4548630,539150,1.59416849341927,1.6125748712789,0,0.771214815921742,4.84
"2538","P3677",4548243,539857,0.961684831756697,1.81735175301457,0,0.524315884452166,5.45
"2539","P3678",4547897,538962,0.80381524359804,1.45840240367501,0,0.351685825012199,4.38
"2540","P3679",4548451,540869,1.68129867899198,1.80736062964794,0,0.911613911726759,5.42
"2541","P3680",4548070,540924,2.30274356836475,1.79180591328486,0,1.23782086277239,5.38
"2542","P3681",4547137,539965,0.887823830119095,1.57971834488499,0,0.420753477439556,4.74
"2543","P3682",4547272,541012,1.45713978941414,1.39054211371967,0,0.607864272827093,4.17
"2544","P3683",4546398,540165,0.992868914646877,1.6069601270962,0,0.478650227181243,4.82
"2545","P3684",4546492,541341,0.501858973005215,1.21968034535604,0,0.183632257654508,3.66
"2546","P3685",4545878,539024,0.672621609470449,1.47891721263909,0,0.298425502751657,4.44
"2547","P3686",4545988,539888,1.80204105131111,1.59818042202622,0,0.863996018367889,4.8
"2548","P3687",4545914,540689,1.15728578579222,1.66154831958084,0.140750234281305,0.576053935725683,4.98
"2549","P3688",4544713,539197,1.59225684919782,1.74138232279652,0,0.831818379163429,5.22
"2550","P3689",4545315,539246,1.83872232202132,1.7393892401571,1.88739407193346,0.941367050852451,5.12
"2551","P3690",4543879,539288,2.4399195826621,1.52801995822111,9.1163538533597,1.01650972122023,4.17
"2552","P3691",4543168,539864,3.1077643480349,1.5090877425009,1.96974634317252,1.37925304963977,4.44
"2553","P3692",4542348,539857,1.40903641088604,1.51616444972307,16.0913705508047,0.537769797269712,3.82
"2554","P3693",4540775,540234,2.41857194572898,1.46524751189709,1.06923289074781,1.05177449425947,4.35
"2555","P3694",4540459,537879,8.58383438818565,1.02030063291139,0,2.62742749772172,3.07
"2556","P3695",4539641,538571,8.3931855500821,1.19959770114943,0,3.02053382735972,3.61
"2557","P3696",4539151,538551,11.3148044284042,1.00752598971428,0,3.41998785904544,3.05
"2558","P3697",4538723,539055,0.541935223976797,0.987013239875389,0,0.16046917236598,2.96
"2559","P3698",4538949,539583,9.64981962481962,0.987545093795094,0,2.85888960794947,2.98
"2560","P3699",4538597,539703,5.05481685914369,1.05405290124814,0,1.59841331269753,3.17
"2561","P3700",4538136,540008,8.49837913249198,1.11991665956675,0,2.85524291093766,3.37
"2562","P3701",4538526,540440,8.44936911634216,1.0868448779324,0,2.75494606375702,3.27
"2563","P3702",4537379,540058,3.48149017776074,1.37438822077502,0.0175417335151264,1.43522391999073,4.12
"2564","P3703",4537758,539193,2.91108597285068,1.39968487394958,0.0551763145576533,1.2217064361588,4.2
"2565","P3704",4536502,540108,2.837109995125,1.47651340018422,8.34660237839804,1.15181675121924,4.06
"2566","P3705",4536737,540900,3.98757535962537,1.29565217848722,0.0729882642724887,1.54882192652882,3.89
"2567","P3706",4536139,540325,2.3,1.4,0,0.966,4.2
"2569","P3708",4535760,539190,2.00018576834249,1.40997384324136,0,0.846062884495959,4.23
"2570","P3709",4536892,539161,4.71107858827331,1.30504683200726,0,1.84445345608899,3.92
"2571","P3710",4537769,538735,4.40106174452422,1.31676094145628,0,1.73854386183808,3.95
"2572","P3711",4537212,538788,3.80440372732529,1.3075528019645,6.06225383031004,1.40186833114471,3.69
"2573","P3712",4536734,538574,4.41785714285714,1.27767857142857,0,1.69338042091837,3.84
"2574","P3714",4536813,537427,5.61147156380962,1.36665272442926,0,2.30067987022132,4.11
"2575","P3715",4537529,537020,4.91399928565671,1.24747967319614,0.0281335503511669,1.83851688125568,3.75
"2576","P3716",4537611,536588,4.27508050867491,1.22009381630028,0.0351351094750299,1.56424999372751,3.66
"2577","P3717",4538089,537204,3.04020866773676,1.39760834670947,0,1.27470630293021,4.19
"2578","P3718",4538309,536201,2.96109930374773,1.63551462127249,0.881950132349451,1.44006271689915,4.86
"2579","P3719",4539060,535955,3.8,1.6,7,1.69632,4.47
"2580","P3720",4539503,536019,2.33810952596618,1.37639564331176,0,0.965449129537677,4.13
"2581","P3721",4541914,535497,3.74620437164263,1.52029925339917,10.6527847059333,1.52659144603582,4.08
"2582","P3722",4542178,535805,3.41673953542596,1.51751061635851,1.01964558675371,1.53962115646877,4.51
"2583","P3723",4543164,535679,2.86679867493817,1.39870617333504,0,1.20294270130342,4.2
"2584","P3724",4543299,534647,2.23374384236453,1.52959770114943,0,1.02501883387124,4.59
"2585","P3725",4543976,534658,2.40975549551532,1.56006128299224,0.0685890398776629,1.12703632104445,4.68
"2586","P3726",4544498,534594,2.60353540942282,1.49466426197962,0,1.16742339937883,4.49
"2587","P3727",4544343,536043,2.60134364614652,1.41973040975177,0.0319825809690965,1.10760764934953,4.26
"2588","P3728",4545182,534740,0.900568495418807,1.50745711195626,5.94476040863545,0.383059258637053,4.25
"2589","P3730",4545701,534488,3.37482860854537,1.560735793906,0,1.58016474229643,4.68
"2590","P3731",4546167,535418,1.56718084734763,1.33497852143848,0.975357632820745,0.621524039604686,3.97
"2591","P3732",4547241,534427,2.25795843141397,1.48007597720998,0,1.00258500956237,4.44
"2592","P3733",4547076,535353,5.25408500400411,1.21787663521081,0.0114645324175874,1.91942813104511,3.66
"2593","P3734",4546666,535626,3.34977409638554,1.21349720309811,0,1.2194824490923,3.64
"2594","P3735",4546610,536110,6.02878439095478,1.20784718074741,0,2.18455506898462,3.63
"2595","P3736",4548643,535421,4.00832293607896,1.35147655028923,0,1.62514633622916,4.06
"2596","P3737",4548795,534887,2.89385076865392,1.48446944131983,0,1.288749910142,4.45
"2597","P3738",4541748,534300,1.79259989560981,1.40825146436235,2.86771443484312,0.735611383064881,4.1
"2598","P3739",4541730,534921,2.18049565243138,1.48875767509487,1.03409296526222,0.963798181723408,4.42
"2599","P3740",4541173,535062,2.90301515388221,1.45828308076863,1.0858459615685,1.25623484550361,4.33
"2600","P3742",4540035,534121,0.991518114106166,1.53458807489323,4.34162088917661,0.436653297487435,4.4
"2601","P3743",4540607,535543,2.41015625835857,1.40623452188283,0.99178830968338,1.00668923957923,4.18
"2603","P3745",4539965,534757,2.97381680946552,1.40821756425949,6.32728988168095,1.1768424049354,3.96
"2604","P3746",4539674,534223,1.23577075098814,1.46807641633729,5.47694334650856,0.514452859931454,4.16
"2606","P3748",4538460,534294,1.46010029840849,1.5826599801061,0,0.693252692769627,4.75
"2607","P3749",4537671,533962,2.20310587168443,1.57875765132623,0,1.04345107548106,4.74
"2608","P3750",4538134,535332,2.57052814827824,1.49573744461835,0.12762078375148,1.15197851850125,4.48
"2609","P3751",4537369,534649,2.36394363741576,1.58866253225925,0,1.12665260554052,4.77
"2611","P3754",4536245,535408,2.36917613636364,1.69541193181818,0,1.20501884705094,5.09
"2612","P3755",4535714,534596,2.49512761020882,1.60995939675174,0,1.20511624264512,4.83
"2613","P3756",4534884,534118,2.18725547524993,1.64101363272873,0,1.0767948159437,4.92
"2614","P3757",4534248,534232,1.85900603887391,1.64239647159108,0.893040194844456,0.907787529837275,4.88
"2615","P3758",4534245,534567,1.88095769626108,1.64639135375177,0.0125158248268487,0.928921469632215,4.94
"2616","P3759",4533916,534159,1.71662946428571,1.56750558035714,0,0.807247879402005,4.7
"2617","P3761",4535588,535664,3.46823982185317,1.40141190398587,0.973617206512952,1.44393316931662,4.17
"2618","P3762",4536101,535872,3.10953465475848,1.52484509770767,6.5760910617044,1.32892483748517,4.28
"2620","P3764",4534796,535778,2.96131630946952,1.51306581547348,8.52006383948929,1.22967324972485,4.15
"2621","P3765",4535654,537375,3.79508928571429,1.42151785714286,0,1.61843615672832,4.27
"2622","P3766",4535192,537967,3.72784761650824,1.39103554571694,1.17666732703595,1.53736549584174,4.13
"2623","P3767",4534932,538108,5.6799690641918,1.27760247486466,0,2.17702276006984,3.84
"2624","P3768",4534615,537661,3.77449510403917,1.3790605875153,0.00869630973986691,1.56144143113215,4.14
"2625","P3769",4534145,537663,4.59411495672837,1.37830696090813,10.5694160354814,1.69885036959825,3.7
"2626","P3771",4531549,538147,3,1.60314789034054,4.1573945170272,1.38284883706292,4.61
"2628","P3773",4532171,537575,1.60854753346649,1.57728904955997,2.69394315652253,0.740638554606844,4.6
"2629","P3774",4532376,536891,2.01958372169552,1.5508583365686,0.927277541603047,0.93091353007598,4.61
"2630","P3776",4531423,535871,1.21918099182704,1.50671172557201,1.96257473573169,0.54027080851814,4.43
"2631","P3777",4530643,535152,1.51325878594249,1.57518104366347,1.90362087326944,0.701484231020736,4.64
"2632","P3778",4530836,534776,2.08019992698987,1.51586899239381,1.97505474022013,0.927309287241123,4.46
"2633","P3779",4531572,534832,2.3135859929078,1.63728280141844,10.067929964539,1.0219865750559,4.42
"2634","P3780",4532496,535818,2.93710887988498,1.67977469897385,0.995977440409654,1.46536284989467,4.99
"2635","P3781",4532540,535137,1.83543976348854,1.5969623059867,1,0.870545050808502,4.74
"2636","P3782",4533596,535513,2.59399396196165,1.41075048808554,9.63963771769908,0.992015340741015,3.83
"2637","P3783",4533784,535953,2.60785982562369,1.55144266378574,1.05450532342059,1.20098408678827,4.61
"2638","P3784",4533934,536897,1.36761439575128,1.52218272763738,1.48934079858808,0.615226357499266,4.5
"2639","P3785",4533740,537276,2.56919642857143,1.59691964285714,7.10267857142857,1.14341745883374,4.45
"2640","P3786",4533153,534466,2.99727337110482,1.46993084034872,0.0404781674318648,1.32120035528699,4.41
"2641","P3787",4532479,534727,2.66794772711305,1.38303443855343,8.16026136443477,1.0166283222537,3.81
"2642","P3788",4545403,537821,2.85795947297781,1.2307518486122,0,1.05523167138786,3.69
"2643","P3789",4546166,537879,3.00975516224315,1.27890766033198,0,1.15475967981495,3.84
"2646","P3793",4555777,533319,4.5992148885352,1.42607523378103,0,1.9676479342131,4.28
"2648","P3795",4554781,533590,3.84553335604357,1.23941623554498,0,1.42986494274306,3.72
"2649","P3796",4554775,532865,3.91759078932295,1.29605949268517,0,1.52322921928739,3.89
"2650","P3797",4555047,533178,4.10733366935484,1.27853326612903,0.244082141272164,1.57156352782839,3.83
"2651","P3798",4553733,532781,2.45739809866659,1.40493210934743,0.0709132499773955,1.03500876908103,4.21
"2652","P3799",4553508,532343,1.84819822347514,1.20505939931696,0,0.668156592299885,3.62
"2653","P3800",4553341,531374,4.07869907016304,1.23609392558238,0,1.51249654347212,3.71
"2654","P3801",4553102,530706,2.28570959526791,1.67910157429668,0,1.15138157393981,5.04
"2655","P3802",4553159,529804,0.8,1.71151248243473,7.06339835728953,0.381749169087751,4.77
"2656","P3803",4552789,530247,1.93541777321597,1.31837145683854,0,0.765479864779782,3.96
"2657","P3804",4553409,533647,2.18978501619246,1.25939135007354,0,0.827338892374028,3.78
"2658","P3805",4553148,533063,2.91640978262103,1.36984184680229,0,1.19850604879735,4.11
"2659","P3806",4552940,532562,2.44901209136479,1.11466756816637,0.0158675626053953,0.818820358235024,3.34
"2660","P3808",4552493,533093,1.40386260172047,1.15319067722768,0.186348969821109,0.484771326394258,3.45
"2661","P3809",4552172,532854,2.25350602678705,1.41598427145757,0,0.957278726869593,4.25
"2662","P3810",4551742,533746,0.908192939288676,1.367981729354,0,0.372717404302563,4.1
"2663","P3811",4552199,533832,1.50074997969369,1.47498847342583,0,0.664076676462674,4.43
"2664","P3812",4552588,531574,1.95437906285401,1.42692677071062,0.59319875302596,0.83166388207293,4.26
"2665","P3813",4553791,526913,1.03846633549075,1.47407677119679,3.56587900119688,0.442858011670413,4.26
"2666","P3814",4554462,524447,1.48666937800156,1.48797739493834,0,0.663639128464008,4.46
"2667","P3815",4553886,525220,4.14318003619779,1.21874154698075,0,1.51483969402064,3.66
"2668","P3816",4553707,525547,1.39462250176639,1.56043904551131,0,0.65286702165148,4.68
"2669","P3817",4553171,525895,1.42735378469277,1.58414292135894,0,0.67833971828878,4.75
"2670","P3818",4552918,526878,1.58962280352596,1.57256419501105,0.467257363714019,0.746431044008331,4.7
"2671","P3819",4552926,528035,2.25874611136349,1.5755522498893,0,1.06763175530624,4.73
"2672","P3820",4552667,528711,2.88649161528963,1.36836864940306,0,1.18493538993814,4.11
"2673","P3821",4552319,529723,0.781777595359597,1.58364736887282,0,0.371418009580483,4.75
"2674","P3822",4551994,529936,2.22679587853165,1.57691862983304,0,1.05344277170759,4.73
"2675","P3823",4551747,530746,6.23942824473275,0.44342075733255,18.2120623116174,0.678846098108334,1.1
"2676","P3824",4551406,530713,2.67453313253759,1.27579084147509,0,1.02364346271394,3.83
"2677","P3825",4551109,532085,2.71738137698344,1.40105187494638,0,1.14215768195011,4.2
"2678","P3826",4551325,532974,1.73510050532065,2.42631740408118,1.04738710095835,1.24974316698883,7.2
"2679","P3827",4550740,533053,1.63870164310543,1.47564691594733,0,0.725443507741907,4.43
"2680","P3828",4551105,533898,2.19030990219217,1.58754245258624,0,1.04316298621502,4.76
"2681","P3829",4550366,533881,1.94803784954449,1.59449723010793,0,0.931842286573225,4.78
"2682","P3830",4550841,530317,1.41131680384416,1.60486063445701,0,0.679490034371155,4.81
"2683","P3831",4550264,531071,3.8216851454039,1.17198679160348,0,1.34368935362417,3.52
"2684","P3833",4549690,532035,1.20304051529598,1.30466137704584,0,0.470868148598397,3.91
"2685","P3834",4550159,532497,2.11610456058414,1.60947049218804,0,1.02174235459342,4.83
"2686","P3835",4549182,532244,1.22538114982665,1.71210848945373,0.702784997525794,0.624972342691598,5.1
"2687","P3836",4549231,532660,2.68981575686018,1.510372671807,0,1.21878726340724,4.53
"2688","P3837",4550049,533361,1.60573438946483,1.34635286252548,0,0.648565527513477,4.04
"2689","P3838",4549059,533617,2.38277333060401,1.54673476988701,0,1.10565550776141,4.64
"2690","P3839",4548685,533115,0.672756928947377,1.39496226865798,0,0.281541159557942,4.18
"2691","P3840",4548190,532877,4.33175525910907,1.41366735572562,0,1.83709830083858,4.24
"2692","P3841",4547972,532327,2.10434280476044,1.61681763831142,0,1.02070156913712,4.85
"2693","P3842",4548265,531628,2.51241543112919,1.43272733551287,0,1.07988187990295,4.3
"2694","P3843",4548766,531533,1.51408676770008,1.62563638159147,0,0.738406360337845,4.88
"2695","P3844",4548898,531016,1.32741914037684,1.63069588418413,0,0.649385078639927,4.89
"2696","P3845",4549633,530823,1.46333150524459,1.45913466629868,0,0.640559318276826,4.38
"2697","P3846",4547456,532170,1.57821303581911,1.46828991109272,0,0.695182283414466,4.41
"2698","P3847",4547593,532920,1.380631363073,1.50723995183993,0,0.624282824756056,4.52
"2699","P3848",4546900,533150,2.31749586681321,1.50633671531737,0,1.04727873353309,4.52
"2700","P3849",4546486,533153,1.36806623637808,1.35111184330206,0,0.554523148317629,4.05
"2701","P3850",4545770,532171,1.56718084734763,1.33497852143848,0.975357632820745,0.621524039604686,3.97
"2702","P3851",4546498,531558,4.68307728154285,1.48121145214082,0,2.08098831020453,4.45
"2703","P3852",4547090,531543,1.20938490456082,1.44676504605642,0,0.524908742144061,4.34
"2704","P3853",4547897,531461,1.99784273513149,1.51557951430542,0,0.908366856650758,4.55
